JOURNAL_ID,JOURNAL_TITLE,ARTICLE_ID,ARTICLE_TITLE,ARTICLE_ABSTRACT
19,Abdimas UNWAHAS : Jurnal Pengabdian Masyarakat UNWAHAS,1014,INOVASI PRODUK MAKANAN OLAHAN MELALUI PEMBUDIDAYAAN BELUT DAN IKAN LELE SERTA PEMANFAATAN LIMBAH TULANG IKAN ,"Salah satu kendala yang dihadapi para pengusaha adalah keterbatasan bahan baku dan kesulitan pemasaran. Hal ini dikarenakan minimnya informasi akan data supplier atau pemasok bahan baku. Selain itu tidak semua pengusaha memiliki kemampuan diversifikasi produk olahan ikan, sehingga masih banyak bahan baku yang terbuang. Produk sampingan tersebut akan memberikan nilai tambah ekonomis dengan mengolahnya menjadi barang yang dapat dikonsumsi. Dari uraian tersebut, tujuan dari program IbM ini adalah membantu kesulitan akan terbatasnya bahan baku belut dan ikan lele dan membantu proses pengolahan limbah ikan menjadi nugget ikan, serta memberikan inovasi baru pada kedua mitra.Kata kunci: kewirausahaan, limbah ikan, nugget ikan"
19,Abdimas UNWAHAS : Jurnal Pengabdian Masyarakat UNWAHAS,1015,SOSIALISASI GERAKAN SPAK (SAYA PEREMPUAN ANTI KORUPSI) ,"AbstrakPengabdian masyarakat ini berbentuk sosialisasi gerakan SPAK(Saya Prempuan Anti Korupsi). Komisi Pemberantasan Korupsi (KPK) merancang gerakan Saya Perempuan Antikorupsi (SPAK) dengan melibatkan peran strategis perempuan sebagai pelaku (komunikator) kampanye. Pengabdian masyarakat ini berupa sosialisasi bagaimana proses kampanye antikorupsi melalui Gerakan SPAK pada Tim Penggerak PKK Kecamatan Wanayasa Kabupaten Banjarnegara. Pengabdian masyarakat ini dilakukan dengan metodologi studi kasus pada periode kampanye April 2017- April 2018 dalam TP PKK Kecamatan Wanayasa. Hasil pengabdian adalah ditemukannya beberapa karakteristik gerakan SPAK pada TP PKK Kecamatan Wanayasa yaitu adanya gaya kampanye perempuan yang menekankan pada peran perempuan sebagai penjaga moral suami dan keluarga, kehadiran penasihat utama organisasi sebagai pendukung utama kampanye, serta penyebaran kampanye secara massif diakibatkan struktur organisasi yang ada sampai tingkat akar rumput. Hasil pengabdian ini diharapkan menjadi gambaran model kampanye antikorupsi yang dilakukan pada lingkungan organisasi masyarakat melalui peran strategis perempuan.?Kata kunci: Kampanye antikorupsi, SPAK, perempuan, Tim Penggerak PKK"
19,Abdimas UNWAHAS : Jurnal Pengabdian Masyarakat UNWAHAS,1016,PENGOLAHAN LIMBAH BATIK DENGAN METODE FOTOKATALITIK DI DESA GEMAWANG KABUPATEN SEMARANG ,"Limbah batik merupakan limbah yang dihasilkan dalam proses penghilangan kanji, penggelantangan, pemasakan, merserisasi, pewarnaan, pencetakan dan proses penyempurnaan. Pewarnaan dan pembilasan menghasilkan air limbah yang berwarna dengan COD tinggi dan bahan-bahan lain dari zat warna yang dipakai, seperti fenol dan berbagai macam logam. Desa Gemawang kabupaten Semarang merupakan salah satu sentra batik di kabupaten Semarang. Kurangnya kemampuan dan pengetahuan masyarakat akan pengolahan limbah, menyebabkan teknik pengolahan limbah yang sederhana bahkan dibuang begitu saja pada perairan di sekitar tanpa pengolahan terlebih dahulu.Metode fotokatalitik mengunakan titanium dioxide (TiO2) merupakan metode yang efektif, selektif, ekonomis, bebas polutan dan sangat sesuai untuk menghancurkan senyawa-senyawa organik. Metode fotokatalitik dapat digunakan untuk menguraikan senyawa organik maupun anorganik yang ada didalam limbah seperti limbah batik. Kegiatan yang dilakukan berupa pelatihan pengunaan reaktor fotokatalitik dan penyuluhan teknik pengolahan limbah.Kata kunci: fotokatalitik, fotokatalis, Pengolahan limbah batik,Titanium dioxide"
19,Abdimas UNWAHAS : Jurnal Pengabdian Masyarakat UNWAHAS,1017,PKM PENDAMPINGAN P3BM (PENGEMBANGAN PERANGKAT PEMBELAJARAN BERBASISIS MULTIKULTURAL) BAGI GURU PONDOK PESANTREN MTS AL ASROR DAN SMP AL USWAH SEMARANG ,"MTs Al Asror dan SMP Al Uswah? Semarang merupakan lembaga pendidikan yang berlatar belakang dari pondok pesantren. Secara umum pondok pesantren? merupakan lembaga pendidikan yang bersifat prular/ multikultur? Siswa dihadapkan dengan situasi perbedaan karakter, pola pemikiran, bahasa dan budaya, dengan demikian perlu adanya penanaman wawasan multikultural agar keadaan tersebut tidak menimbulkan permasalahan sosial. Tujuan dalam kegiatan ini adalah meningkatkan penerapan iptek di masyarakat yaitu pada guru mitra di MTs Al Aror dan SMP Al Uswah berupa pengembangan perangkat pembelajaran berbasis multikultural.Metode yang akan dilaksanakan adalah melakukan? (1) Analisa awal/ analisa kebutuhan, mitra, (2) Proses persiapan (3) Proses pelaksanaan yaitu pelatihan dan pendampingan. Pelatihan diadakan dengan pemberian materi mengenai pembelajaran berbasis multikultural, pengidentifikasian materi pembelajaran dan model pembelajaran multikultural. Sedangkan pendampingan dilakukan dalam mengembangkan Perangkat pembelajaran Berbasis multikultural serta Penerapan? Perangkat pembelajaran Berbasis multikultural di kelas. Hasil kegiatan yang dicapai antaralain ketercapaian target materi yang diberikan kepada peserta pendampingan, meningkatnya keterampilan guru MTs Al Asror dan SMP AL Uswah dalam mengembangkan perangkat pembelajaran berbasis multikultural dan terlatihnya kemampuan guru dalam menerapkan pembelajaran berbasis multikultural dalam proses pembelajaran di kelas.?? Kata kunci: Pembelajaran Berbasis Multikultural, Pengembangan Perangkat Pembelajaran"
19,Abdimas UNWAHAS : Jurnal Pengabdian Masyarakat UNWAHAS,1018,PENUMBUHKEMBANGAN JIWA KEWIRAUSAHAAN MAHASISWA MELALUI PELATIHAN TEKNIK DASAR MAKRAME DALAM PEMBUATAN TAS DARI TALIKUR ,"Dewasa ini, bangsa Indonesia dihadapkan pada permasalahan tingginya angka pengangguran yang berasal dari kelompok terdidik. Salah satu usaha yang dapat dilakukan untuk mengatasi hal tersebut adalah dengan mendorong tumbuh dan berkembangnya wirausaha khususnya oleh kelompok masyarakat terdidik. Di dunia pendidikan tinggi, mata kuliah kewirausahaan dimasukkan ke dalam kurikulum pembelajaran. Guna mendukung tumbuhberkembangnya jiwa kewirausahaan pada mahasiswa, maka perlu dilakukan penyuluhan dan pelatihan-pelatihan ketrampilan yang berpotensi untuk dijadikan sebagai basis usaha. Penyuluhan kewirausahaan dan pelatihan ketrampilan telah diberikan kepada mahasiswa Fakultas Teknik Universitas Wahid Hasyim. Pelatihan yang diberikan adalah pelatihan pembuatan tas dari talikur dengan teknik makrame. Setelah mendapat penyuluhan dan pelatihan pembuatan tas talikur dengan teknik makrame, mahasiswa menjadi lebih termotivasi untuk mengembangkan wirausaha, khususnya pembuatan tas dari talikur dengan teknik makrame.Kata kunci: jiwa wirausaha, macram?, talikur, tas."
19,Abdimas UNWAHAS : Jurnal Pengabdian Masyarakat UNWAHAS,1019,PEMANFAATAN DAUN SIRSAK UNTUK PENCEGAHAN DAN PENGOBATAN ALTERNATIF PENYAKIT KANKER ,"Daun sirsak merupakan tanaman yang memiliki khasiat sebagai antikanker. Kegiatan pengabdian kepada masyarakat ini bertujuan untuk meningkatkan pengetahuan dan ketrampilan warga masyarakat tentang pentingnya penggunaan daun sirsak (Annona muricata) sebagai obat herbal untuk pencegahan dan pengobatan alternatif penyakit kanker. Kegiatan ini dilaksanakan di Dusun Jambon RT 04/ RW 03, Kelurahan Ngadirgo, Kecamatan Mijen, Semarang. Bentuk kegiatannya yaitu memberikan penyuluhan (ceramah dan tanya jawab) dan pelatihan. Sasaran kegiatan adalah ibu-ibu PKK RT 04/ RW 03, Kelurahan Ngadirgo, Kecamatan Mijen. Langkah-langkah kegiatan meliputi, persiapan, pelaksanaan, dan evaluasi. Para ibu-ibu PKK mendapatkan penjelasan mengenai khasiat daun sirsak, cara pengolahan, serta pemanfaatannya yang baik dan benar, dan melakukan pelatihan cara membuat teh daun sirsak. Evaluasi telah dilakukan sesudah kegiatan pengabdian..Kata Kunci: Daun sirsak, kanker, Kelurahan Ngadirgo"
19,Abdimas UNWAHAS : Jurnal Pengabdian Masyarakat UNWAHAS,1020,PENINGKATAN KAPASITAS PRODUKSI PENGRAJIN KERIPIK SINGKONG DENGAN MENGGUNAKAN MESIN PERAJANG ROTARI ,"Keripik Singkong merupakan makanan kecil yang terbuat dari ketela pohon yang diiris tipis-tipis lalu digoreng dengan minyak. Kendala yang dihadapi oleh pengrajin di Desa Bringin, Kec Godong, Kab. Groboganini adalah alat perajang yang masih sangat tradisional, sehingga masing memerlukan tenaga manusia yang besar dan kapasitas yang dihasilkan masih sangat sedikit. Program yang diusulkan untuk dilaksanakan adalah pembuatan alat perajang keripik singkong rotari dengan 4 mata pisau dengan penggerak motor listrik. Dengan alat ini diharapkan proses produksi menjadi lebih efisien dengan kapasitas lebih besar. Seluruh kegiatan melibatkan mitra dan di akhir program akan dilakukan evaluasi secara keseluruhanKata kunci : Keripik singkong, perajang rotari, efisien"
19,Abdimas UNWAHAS : Jurnal Pengabdian Masyarakat UNWAHAS,1021,PENGOLAHAN SAMPAH PLASTIK MELALUI PEMANFAATAN KERAJINAN TANGAN PENDUKUNG BUDAYA SEHAT DESA SIDOMULYO KECAMATAN UNGARAN TIMUR ,"Abstrak Sampah dipandang sebagai barang yang sisa yang tidak berguna, bukan sebagai sumberdaya yang bisa dimanfaatkan. Paradigma baru memandang sampah sebagai sumber daya yang mempunyai nilai ekonomi dan dapat dimanfaatkan. Sampah yang dihasilkan dari aktivitas tersebut berupa limbah plastik yang bersumber dari bahan plastik dan botol plastik. Limbah sampah plastik tersebut merupakan sampah yang sulit untuk terurai dan membutuhkan waktu yang sangat lama di alam. Kegiatan ini melibatkan mitra Dasa Wisma Widuri IV di Kecamatan Ungaran Timur dengan penaggung jawab ibu Sri Rahayu. Berdasarkan hasil wawancara permasalahan yang di hadapi mitra adalah (1) Bagaimanakah cara mendayagunakan limbah Plastik menjadi lebih efisien menjadi bahan untuk kerajinan yang bernilai ekonomis (2) Bagimanakah kegiatan pemanfaatan alih fungsi dan daur ulang pembuatan limbah Plastik menjadi bahan kerajinan tangan bernilai ekonomi dapat menjadi tambahan pendapatan bagi masyarakat (3) Bagaimana dampak secara ekonomi bagi Dasa Wisma Widuri setelah mengikuti pelatihan dan pendampingan pemanfaatan pengolahan sampah plastik. Mencermati temuan tersebut maka perlu diadakan kegiatan yang memotivasi dan mengembangkan soft skill dengan metode pelaksanaan pelatihan dan pendampingan tentang pengolahan limbah plastik. Capain kegiatan ini diharapkan dapat menjadikan sampah plastik tersebut menjadi bahan alternatif untuk didaur ulang menjadi kerajian tangan yang bernilai ekonomi lebih. Selanjutnya luaran yang akan dihasilkan dapat meningkatkan ilmu/teknologi tentang pemanfaatan limbah plastik kepada masyarakat guna menciptakan lingkungan hidup yang bersih dan sehat.Selain pelatihan keterampilan membuat kerajinan tangan dan pendampingan, akan diberikan pengetahuan tentang pengelolaan management usaha dan organisasi. Pelatihan kreasi dilaksanakan melalui beberapa tahapan yaitu dengan pemberian materi serta pengetahuan, dalam pelaksanaan kelas kreasi nantinya peserta akan di bimbing untuk mendapatkan pengetahuan dan kreasi kerajinan tangan serta alat permaianan edukatif untuk anak usia dini. Kemudian hasil dari kerajinan tangan tersebut dapat menjadi nilai tambah ekonomi bagi warga sekitar. Kata Kunci : Limbah Plastik, Kerajinan Tangan, Alat Permainan Edukatif"
19,Abdimas UNWAHAS : Jurnal Pengabdian Masyarakat UNWAHAS,1022,PELATIHAN PENULISAN ARTIKEL ILMIAH BAGI GURU-GURU SD DI KECAMATAN KENDAL ,"Guru dituntut untuk kreatif meneliti (dalam berbagai skala dan bentuk) dan menulis hasil penelitian maupun analisisnya dalam suatu artikel ilmiah. Setidaknya ada 2 manfaat yang dapat dipetik oleh seorang guru tatkala mereka menulis suatu artikel ilmiah dalam jurnal, yaitu secara akademik guru dapat menularkan hasil penelitian dan analisisnya guna menyumbang kemajuan informasi, khususnya di bidang pendidikan. Kedua, secara profesional bagi guru, mereka akan mendapatkan ?kredit poin? yang dapat digunakan untuk meningkatkan karir dan profesionalisme kinerjanya. Permasalahan riil yang melatarbelakangi kegiatan ini yaitu belum banyak guru sekolah dasar (SD) yang memiliki keterampilan cukup untuk menulis artikel ilmiah dan baru sedikit pula yang telah berhasil mempublikasikannya melalui jurnal ilmiah ber-ISSN atau terakreditasi. Tujuan kegiatan ini adalah (1) memberikan (sharing) pelatihan dan mendampingi guru-guru SD dalam menulis artikel ilmiah secara tepat, dan (2) menambah wawasan dan meningkatkan keterampilan guru-guru SD dalam menulis artikel ilmiah dan mempublikasikannya melalui jurnal ilmiah. Kegiatan pengabdian kepada masyarakat ini dilaksanakan untuk guru-guru SD Gugus Arief Rahman Hakim UPTD Pendidikan Dasar Kecamatan Kendal. Peserta kegiatan berjumlah 54 orang. Pelaksanaan kegiatan ini dalam bentuk pelatihan dan pendampingan. Pelaksanaan kegiatan pelatihan ini dilakukan beberapa kali, yang dapat memberikan masukan dan manfaat, diantaranya yaitu: (1) guru-guru SD mendapatkan pelatihan dan pendampingan dalam menulis artikel ilmiah dan hal-hal yang terkait dengan artikel ilmiah, dan (2) wawasan dan keterampilan guru-guru SD meningkat dalam menulis artikel ilmiah.Kata Kunci: Artikel Ilmiah, Hasil Penelitian, Jurnal Ilmiah"
19,Abdimas UNWAHAS : Jurnal Pengabdian Masyarakat UNWAHAS,1023,PENGGUNAAN PAKAN BUATAN BERBASIS MAGGOT DAN LEMNA MINOR PADA POKDAKAN DI KOTA PEKALONGAN ,"AbstrakBudidaya lele oleh pokdakan (kelompok bididaya ikan) di kota pekalongan mengalami kendala dalam penyediaan pakan buatan karena makin mahal melalui penerapan teknologi tepat guna maka dilakukan dan demplot pembuatan pakan buatan dengan memanfaatkan limbah/ gulma air yakni lemna minor dan maggot. Maggot? dapat diproduksi secara mudah dan cepat, mengandung protein sebesar 40-50%, dan memanfaatkan limbah organik sebagai sumber makanannya.? Kandungan protein kasar dari Lemna minor adalah 37,6% dan serat yang relatif rendah yakni 9,3%. Untuk mendapatkan pertumbuhan ikan yang optimum, perlu ditambahkan pakan tambahan yang berkualitas tinggi, yaitu pakan yang memenuhi kebutuhan nutrisi ikan. Metode penerapan teknologi tepat guna dengan penyuluhan, pelatihan dan demplot, aplikasi. Alat yang digunakan adalah penepung model FFC-15, pembuat pellet model MPT0010 dan pengering rakitan menggunakan gas. Hasil penerapan yakni anggota KUB lele mandiri dan KUB lestari 85% dapat membuat pakan buatan dengan pakan yang memiliki kandungan protein 30%.? ?Kata kunci: pokdakan, Maggot, Lemna minor, pellet"
19,Abdimas UNWAHAS : Jurnal Pengabdian Masyarakat UNWAHAS,1024,IbM KELOMPOK IBU PKK KELURAHAN BANYURIP ALIT KECAMATAN PEKALONGAN SELATAN DAN KELURAHAN KEPATIHAN KECAMATAN WIRADESA ,"Kondisi 2 (dua) mitra yaitu Kelurahan Banyurip Alit dan Kelurahan Kepatihan. Permasalahan dalam pengabdian masyarakat ini adalah pendidikan hukum yang masih rendah, kebutuhan air bersih yang masih kurang, masyarakat belum bisa menerapkan posisi atau sikap yang baik pada saat bekerja maupun beraktifitas dalam kehidupan sehari-hari yang mengakibatkan nyeri pinggang, potensi terjadinya stroke yang bisa dipengaruhi oleh banyak faktor salah satunya kondisi pekerjaan, lingkungan dan gaya hidup, metode yang digunakan untuk menyelesaikan masalah tersebut menggunakan metode penyuluhan hukum tentang perlindungan konsumen, anti korupsi, pendidikan karakter, pelatihan penjernihan air dengan biji kelor, penyuluhan dan pelatihan fisioterapi mengenai sikap duduk yang benar saat bekerja untuk menghindari nyeri pinggang, ceramah dan diskusi, simulasi dalam pencegahan penyakit stroke. Tujuan dari kegiatan ini adalah memberdayakan masyarakat supaya masyarakat berdaya dalam bidang hukum dan kesehatan, sehingga mereka bisa hidup lebih sehat dan melek hukum.Kata Kunci : Ibu PKK, Penyuluhan Hukum, Pelatihan Kesehatan"
19,Abdimas UNWAHAS : Jurnal Pengabdian Masyarakat UNWAHAS,1025,PELATIHAN PEMBUATAN KEJU LUNAK ALAMI DAN PRODUK OLAHANNYA BAGI PETERNAK SAPI DI DESA PENGGING KECAMATAN BANYUDONO BOYOLALI ,"Kabupaten Boyolali mempunyai berbagai macam potensi yang dapat dikembangkan untuk meningkatkan kesejahteraan masyarakatnya. Salah satu potensi yang cukup besar adalah jumlah ternak sapi perah yang cukup besar. Selama ini susu sapi yang dihasilkan di setor ke pabrik pengolahan susu untuk dijadikan susu olahan seperti susu pasteurisasi dan susu bubuk. Susu sapi perlu diolah menjadi makanan dengan nilai yang lebih tinggi dan tahan lama untuk mengatasi masalah penyimpanan produksi yang berlebih. Salah satu produk tersebut adalah keju lunak alami dan makanan olahannya. Keju lunak berbahan susu sapi dan getah buah pepaya. Bahan-bahannya mudah diperoleh, tersedia banyak dan harga yang relatif murah. Keju lunak dapat diolah lebih lanjut menjadi pepes, kerupuk atau makanan yang lain. Kegiatan ini mempunyai tujuan memberikan pengetahuan dan ketrampilan untuk membuat produk diversifikasi susu yaitu keju lunak alami dan olahannya. Makanan berbahan susu ini diharapkan dapat menjadi komoditas unggulan daerah tersebut melalui peningkatan kegiatan ekonomi produksi dan distribusi.?Kata kunci: keju, pepaya, susu, sapi,"
19,Abdimas UNWAHAS : Jurnal Pengabdian Masyarakat UNWAHAS,1026,BUDIDAYA AYAM BROILER MELALUI RANCANG BANGUN ALAT KONTROL SUHU DAN KELEMBABAN KANDANG DI DESA BUMIHARJO KELING KABUPATEN JEPARA ,"Abstrak Kelompok usaha budidaya ayam broiler Bumiharjo Broiler (mitra) di desa Bumiharjo kecamatan Keling kabupaten Jepara merupakan salah satu diantara beberapa kelompok usaha budidaya ayam broiler di kabupaten Jepara. Mitra mempunyai kendala usaha pada masa panen yang lama yaitu 35 hari, bobot ayam waktu panen 1,9 kg/ekor dengan Feed Convertion Ratio (FCR) 1,6. Pengaturan suhu dan kelembaban kandang untuk masa brooding (umur 1-2 minggu) menggunakan panas dari kayu bakar yang ditempatkan dalam drum bekas dan diberi lubang. Suhunya dikontrol secara manual oleh anak kandang yang harus secara rutin dan sering masuk kedalam kandang untuk melihat kondisi ayam dalam kandang. Sedangkan untuk masa setelah brooding, pengaturan suhu dan kelembaban hanya menggunakan tirai penutup kandang yang diatur besar kecil bukaannya serta penyiraman air di sekitar kandang secara manual oleh anak kandang. Sehingga suhu dan kelembaban yang diharapkan tidak bisa terjaga dengan konstan. Dan sangat tergantung pada tingkat kerajinan atau frekuensi pengecekan oleh anak kandang. Mitra juga mempunyai kendala pada manejemen usahanya. Solusi dan target luaran yang diberikan untuk mitra adalah mengadakan penyuluhan dan pendampingan tentang cara budidaya ayam broiler yang baik, penyuluhan dan pendampingan pembuatan alat kontrol suhu dan kelembaban kandang secara otomatis menggunakan pemanas gas elpiji pada masa brooding dan menggunakan blower dan mist sprayer pada masa setelah brooding, pendampingan perbaikan atap kandang yang rusak dan bocor, serta penggantian tirai penutup kandang, memberikan penyuluhan dan pendampingan perbaikan sistem sanitasi dan drainase serta memberikan penyuluhan tentang kewirausahaan, manajemen SDM, menghitung untung rugi dan pembukuan. Peningkatan daya saing/hasil pada mitra antara lain FCR turun menjadi 1,4, masa panen lebih cepat menjadi 32 hari, bobot ayam meningkat menjadi 2 kg/ekor, jumlah kematian turun 100% dan frekuensi pengontrolan langsung ke kandang juga menurun sebesar 100%. Kata kunci : ayam broiler, brooding, FCR, kontrol, suhu dan kelembaban"
19,Abdimas UNWAHAS : Jurnal Pengabdian Masyarakat UNWAHAS,1027,UPAYA PEMANFAATAN SUMBERDAYA PEDESAAN BERBASIS PENGEMBANGAN KELOMPOK PETERNAK MELALUI PENGOLAHAN LIMBAH KOTORAN MENJADI PRODUK ENERGI TERBARUKAN DAN PRODUK YANG BERNANFAAT UNTUK KESEJAHTERAAN MASYARAKAT DESA BRANJANG KABUPATEN SEMARANG ,"Desa Branjang merupakan salah satu Desa/Kelurahan yang ada di kecamatan Ungaran Barat, kabupaten Semarang yang mempunyai potensi cukup besar dibidang peternakan, pertanian, perikanan. Potensi bidang peternakan sapi cukup besar dimiliki masyarakat dusun Truko desa Branjang dengan jumlah peternak ada 40 orang. Permasalahan yang dihadapi yaitu sampai saat ini kotoran sapi hanya ditumpuk dan dibiarkan begitu saja di pinggir kandang, belum dimanfaatkan untuk menghasilkan produk yang lebih bermanfaat. Tujuan dari kegiatan KKN-PPM ini adalah untuk memanfaatkan limbah kotoran sapi yang melimpah antara lain : untuk membuat instalasi energi terbarukan biogas, pembuatan pupuk kompos dari kotoran sapi. Metode yang digunakan dalam pengabdian ini oleh Tim KKN-PPM meliputi desain instalasi dan pembuatan instalasi energi terbarukan biogas yang diikuti dengan pelatihan pengopersian dan perawatan; pelatihan/workshop perancangan dan pembuatan pupuk kompos dari kotoran sapi pengemasan dan pemasaran, Luaran program pengabdian ini adalah: 1) Instalasi biogas dan produk biogas, 2) Pupuk kompos, 3) Publikasi, dan 4) Artikel ilmiah.Kata kunci: Branjang, Kotoran sapi , Energi terbarukan Biogas, Pupuk kompos."
19,Abdimas UNWAHAS : Jurnal Pengabdian Masyarakat UNWAHAS,1028,PELATIHAN PERWUJUDAN KELUARGA SAKINAH MELALUI PENGELOLAAN KEUANGAN RUMAH TANGGA SECARA SYARI`AH DI DESA BATU RT/RW :1/1 KECAMATAN KARANG TENGAH KABUPATEN DEMAK ,"AbstractKegiatan pengabdian masyarakat dalam bentuk pelatihan perwujudan keluarga sakinah yang bertujuan mengatur manajemen keuangan rumah tangga syariah, dapat mengelola keuangan dengan baik, meningkatkan pengetahuan manajemen keuangan rumah syariah, untuk mengetahui manajemen keuangan syari'ah dalam mewujudkan keluarga bahagia. Kegiatan pengabdian masyarakat diawali dengan persiapan pelaksanaan kegiatan, yaitu persiapan tim dengan melakukan rapat koordinasi, membuat surat undangan, membagikan undangan kepada ibu-ibu komunitas Desa Rt / Rw: 1/1 Kabupaten Batu Karang Tengah, Kabupaten Demak.Kegiatan persiapan meliputi penyelenggaraan kuliah dan diskusi, yaitu Mushala Baitul Muhsinin, menyediakan media presentasi, yaitu slide presentasi dan Infocus / LCD 3. Membuat modul yang akan digunakan dalam perkuliahan dan diskusi. Modul ini dibuat oleh pembicara dengan cakupan dalam bentuk materi yang akan diberikan dalam ceramah dan wacana. Modul ini dibuat dalam bentuk tutorial, teori dan contoh-contoh manajemen keuangan rumah tangga syariah. Dalam kegiatan kuliah dan diskusi, ada dua penyaji yang memberikan penjelasan tentang pengelolaan keuangan rumah tangga syariah. Materi berupa penjelasan tentang konsep keluarga sakinah, bagaimana membentuk keluarga sakinah, pengelolaan keuangan rumah tangga syari'ah sebagai manifestasi keluarga sakinah dan masalah-masalah yang sering dihadapi oleh beberapa rumah tangga sehingga perlu memiliki manajemen keuangan syariah?Kata Kunci: Pengelolaan Keuangan, Keluarga Sakinah"
19,Abdimas UNWAHAS : Jurnal Pengabdian Masyarakat UNWAHAS,1029,PELATIHAN PEMBUATAN PRODUK NATURAL VIBER HIBRID KOMPOSIT SERAT IJUK DAN BULU AYAM UNTUK PENINGKATAN KETRAMPILAN KARANG TARUNA KELURAHAN TANJUNG REJO KECAMATAN SUKUN KOTA MALANG ,"Pada awalnya, bahan-bahan untuk konstruksi, transportasi dan alat pelindung diri (self protection) terbuat dari logam. Namun dalam perkembangannya dirasa terlalu berat, maka dilakukan upaya untuk menggantikan logam dengan bahan yang lebih ringan tetapi kuat. Pada sisi lain ketersediaan logam di alam terbatas sedangkan kebutuhan bahan yang memiliki sifat mekanik seperti logam cenderung meningkat sejalan dengan gerak maju pembangunan, untuk mengatasi masalah ini perlu dilakukan upaya untuk mencari bahan alternatif pengganti logam. Bahan alternatif yang mempunyai prospek yang baik ke depan adalah komposit. Dengan perkembangan teknologi yang semakin maju, manusia didorong untuk melakukan penelitian dengan mengembangkan material teknik yang memanfaatkan sumber daya alam hayati, salah satunya dengan menggunakan serat alami dan serat buatan sebagai bahan penguat komposit. Adapun tujuan khusus yang dilakukan dengan sudah dilakukannya penelitian tentang bahan komposit ini, kita melakukan pengabdian masyarkat dengan memberikan ketrampilan kepada adik?adik Karang Taruna kelurahan Tanjungrejo Kecamatan Sukun Malang, dengan membuat beberapa produk yang terbuat dari bahan limbah bulu ayam dan ijuk dengan teknologi hibrid komposit dengan matrik polyester.Kata kunci: bulu ayam, ijuk, komposit, matrik polyester."
19,Abdimas UNWAHAS : Jurnal Pengabdian Masyarakat UNWAHAS,1030,OPTIMALISASI PENINGKATAN PRODUKSI SABUN CAIR MALALUI PERBAIKAN KUALITAS PRODUK DAN STRATEGI PEMASARAN ,"Wirausaha sama dengan wiraswasta yaitu orang yg? pandai atau berbakat mengenali produk baru, menentukan cara produksi baru, menyusun operasi untuk pengadaan produk baru, memasarkannya, serta mengatur? permodalan operasinya. Mitra dalam kegiatan ini adalah UKM ?WARIS?AN? yang bergerak pada bidang pembuatan sabun cair terutama adalah sabun cuci piring. Mengingat persaingan yang cukup berat dari merk-merk yang sudah terkenal di pasaran, bahkan dari merk-merk tersebut menjaring marketing dari kalangan masyarakat sendiri dan menjual dengan harga yang murah. UKM ?WARIS?AN? sudah berjalan selama 2 tahun dalam memproduksi sabun cair, akan tetapi terhambat karena persaingan dari merk sabun lainnya yang membuatnya kurang diminati dipasaran. Dari segi kualitas produk usaha sabun cair ini juga masih memiliki kendala yang mana ketika sabun ini dicampur dengan air menjadi kurang berbusa. Metode yang diberikan adalah memberikan pelatihan pembuatan sabun dengan bahan baku yang lebih tepat serta bagaimana proses pemasaran yang sesuai. Hasil dari kegiatan ini disambut baik oleh mitra maupun masyarakat sekitar yang ditunjukkan dengan adanya kualitas produk yang lebih baik.?? Kata Kunci : Sabun Cair, UKM, Wirausaha?"
19,Abdimas UNWAHAS : Jurnal Pengabdian Masyarakat UNWAHAS,1031,PENGUATAN USAHA KERIPIK PISANG MELALUI PERBAIKAN PERALATAN PRODUKSI ,"Abstrak Desa Beringin merupakan salah satu desa yang terletak di Kecamatan Godong Purwodadi. Mitra kegiatan ini merupakan salah satu warga Desa Beringin yang mempunyai usaha produksi keripik pisang. Usaha ini telah cukup lama ditekuni dengan kapasitas produksi 6-7 tandan pisang untuk setiap prosesnya. Usaha keripik pisang mitra selama ini mmepunyai beberapa kendala, diantaranya adalah (i). proses pengirisan pisang yang membutukan waktu lama karena penggunaan pisau manual, (ii). waktu penggorengan yang lama karena tungku yang digunakan adalah tungku tradisional, serta potensi debu dan kotoran dari abu kayu bakar dan (iii). kapasitas penggorengan yang terbatas karena ukuran alat penggoreng yang kecil. Dengan melihat kendala ini, maka kegiatan yang dilakukan meliputi (i). perancangan dan pabrikasi alat pengiris pisang serta (ii). penggantian tungku dan wajan/alat menggoreng. Kata kunci : keripik pisang, alat pengiris, tungku, wajan penggoreng"
