2-TRIK: TUNAS-TUNAS RISET KESEHATAN,ASUHAN FARMASI  DALAM PERSIMPANGAN EPISTEMOLOGI ,"Introduksi: Pembicaraan aspek asuhan kefarmasian terkait kerangka kerja konseptualnya dan orientasi teoretisnya masih jarang menjadi pembahasan. Tujuan: Meninjau refleksi filosofis asuhan farmasi yang lebih manusiawi dan holistik. Simpulan: Disiplin kefarmasian belum cukup jauh mengembangkan paradigma moral baru yang lebih cocok untuk kebutuhan asuhan kefarmasian yang memperhatikan aspek humanistik.   Perangkat asuhan farmasi  konvensional selama ini,  seperti  TDM, ADR dan PIO adalah merupakan aspek biomedik yang belum mengembangkan perhatian terhadap aspek psikologis dan kontrol perilaku dari pasiennya. Paradigma dan kerangka konseptual harus  dibangun  untuk menuju dimensi perawatan pasien yang lebih holistik, sehingga diperoleh praktek asuhan kefarmasian yang holistik, tidak terkesan mekanistik dan tidak bioreduksionistik.

Kata kunci: Asuhan farmasi, Holistik, Biomedik, Paradigma"
2-TRIK: TUNAS-TUNAS RISET KESEHATAN,PERSEPSI MUTU PEMBELAJARAN PRAKTEK LABORATORIUM KEBIDANAN MENENTUKAN PRESTASI BELAJAR MAHASISWA SEMESTER III ,"Praktek laboratorium dilakukan untuk membelajarkan kemampuan afektif dan psikomotor. Laboratorium harus memiliki kualitas yang baik untuk memfasilitasi pembelajaran sehingga motivasi belajar mahasiswa juga tinggi yang nantinya akan mempermuda mencapai tujuan pembelajaran yang optimal. Penelitian ini bertujuan untuk menganalisa hubungan antara persepsi mutu pembelajaran praktek laboratorium kebidanan dengan prestasi belajar mahasiswa semester III. Jenis penelitian analitik korelasional dengan pendekatan cross sectional. Populasinya seluruh mahasiswa Akademi Kebidanan Berlian Nusantara sejumlah 117, sedangkan sampel penelitiannya seluruh mahasiswa semester III yang berjumlah 43 mahasiswa. Teknik pengambilan sampel total sampling, pengumpulan data menggunakan kuesioner dan lembar observasi. Analisis data menggunakan regresi linier berganda. Hubungan variabel bebas dengan prestasi mahasiswa diukur besarnya R2 (koefisien determinasi). Penelitian ini menunjukkan bahwa : Terdapat hubungan yang signifikan dan positif antara persepsi mutu pembelajaran praktek laboratorium kebidanan dengan prestasi belajar, hasil uji product moment (r) = 0,345 dengan signifikansi 0,023"
2-TRIK: TUNAS-TUNAS RISET KESEHATAN,SELF-EFFICACY DALAM PELAKSANAAN MANAJEMEN DIRI (SELF-MANAGEMENT) PADA PASIEN DIABETES MELLITUS ,"Diabetes mellitus (DM) merupakan penyebab kematian ke-4 di dunia, dan jumlah penderitanya akan terus meningkat setiap tahun. DM yang tidak dikontrol dengan baik dapat menyebabkan berbagai komplikasi, dan hal tersebut dapt menjadi penyebab kematian. Resiko komplikasi dapat diturunkan dengan manajemen diri (self-management) pasien DM, dan setiap pasien DM harus dapat melakukannya dengan baik. Salah faktor yang dapat meningkatkan manajemen diri pasien DM adalah self-efficacy. Telaah literatur dilakukan pada beberapa artikel yang dipublikasikan di EBSCOhost, ProQuest, PubMed, Science Direct, dan Google Scoolar, antara tahun 2000-2014. Pembahasannya berhubungan dengan self-efficacy pada manajemen diri pasien DM, terdiri dari diet, aktifitas fisik, kontrol glikemik, pengobatan, dan perawatan kaki; meningkatkan self-efficacy dalam manajemen diri DM,; dan implikasi terhadap proes keperawatan dan penelitian. Kesimpulan telaah literatur ini adalah self-efficacy merupakan hal penting yang harus dimiliki oleh pasien DM, khususnya dalam melakukan manajemen diri terkait penyakitnya. Rekomendasi dan implikasi terhadap keperawatan adalah untuk meningkatkan self-efficacy sebagai salah satu intervensi mandiri keperawatan. Perawat dapat memulai proses keperawatan dengan mengkaji tingkat self-efficacy pasien, kemudian dilanjutkan dengan memberikan edukasi terkait manajemen diri DM sebagai sebuah intervensi yang dapat diintegrasikan ke dalam pelayanan keperawatan.

Kata Kunci: 
Diabetes mellitus, Self-efficacy, Manajemen diri"
2-TRIK: TUNAS-TUNAS RISET KESEHATAN,ANALISIS KEBUTUHAN PETUGAS PENDAFTARAN BERDASARKAN BEBAN KERJA BAGIAN TEMPAT PENDAFTARAN PASIEN RAWAT JALAN MENGGUNAKAN METODE WISN DI RSUD Dr. HARJONO PONOROGO ,"Reni Yuli Astuti, 2017, Analisis Kebutuhan Petugas Pendaftaran Bedasarkan Beban Kerja Bagian Tempat Pendaftaran Pasien Rawat Jalan Menggunakan Metode WISN Di RSUD Dr. Harjono  Ponorogo.KTI. Pembimbing I:Dwi Nurjayanti, S.ST., M.Kes, Pembimbing II:Anjarie Dharmastuti, S.Psi.,M.Sc. Program Studi D3 Perekam Medik dan Informatika Kesehatan Sekolah Tinggi Ilmu Kesehatan Buana Husada Ponorogo.
Penerimaan pasien atau tempat pendaftaran pasien yaitu gerbang utama rumah sakit dan di tempat inilah petugas melakukan kontak langsung dengan pasien. Berdasarakan studi pendahuluan terdapat 2 orang petugas pendaftaran dengan kunjungan pasien yang setiap hari rata-rata 350 sampai 400 pasien. Melihat ketersediaan jumlah petugas tersebut dampaknya terdapat penumpukan pasien dan pelayanan yang diberikan cenderung lama. Tujuan penelitian ini adalah menganalisiskebutuhan petugas pendaftaran berdasarkan beban kerja bagian Tempat Pendaftaran Pasien Rawat Jalan menggunakan metode WISN di RSUD Dr. Harjono  Ponorogo.
Penelitian ini merupakan kualitatif. Populasi dalam penelitian ini adalah seluruh petugas Tempat Pendaftaran Pasien Rawat Jalan Umum yaitu sejumlah 2 orang petugas. Teknik pengambilan sampel yang digunakan adalah sampel jenuh. Analisis data yang digunakan dalam penelitian ini adalah deskriptif.
Hasil perhitungan meggunakan metode WISN dihasilkan jumlahwaktukerjatersedianya adalah 103194 menit/tahun. Petugas pendaftaran rawat jalan pasien umum sejumlah 2 orang yang keduanya adalah laki-laki. Standar beban kerja bagian pendaftaran pasien rawat jalan pasien umum RSUD Dr. Harjono Ponorogo 1.734.401,79 menit/tahun. Standar kelonggaran di bagian pendaftaran adalah 0,08140008 menit/tahun. Penghitungan tenaga menggunakan metode WISN diperoleh sebanyak 3 orang tenaga.

Kata kunci : Tempat Pendaftaran Pasien , Petugas Pendaftaran, WISN, Beban Kerja"
2-TRIK: TUNAS-TUNAS RISET KESEHATAN,ANALISIS WAKTU TUNGGU PELAYANAN PASIEN RAWAT JALAN DI INSTALASI FARMASI RUMAH SAKIT ,"Instalasi farmasi merupakan bagian penting di sektor rumah sakit. Pelayanan farmasi dituntut untuk memberikan kepuasan pasien. Pelayanan resep sebagai garis depan pelayanan farmasi kepada pasien harus dikelola dengan baik, karena mutu pelayanan resep farmasi yang baik umumnya dikaitkan dengan kecepatan dalam memberikan pelayanan. Berdasarkan data tingkat kepuasan terhadap pelayanan farmasi, pasien rawat jalan di Instalasi Farmasi RSI Siti Aisyah Madiun, bahwa 83,3 % pasien menyatakan tidak puas dengan waktu tunggu pelayanan obat dan 16,7 % menyatakan puas. 
Jenis penelitian ini adalah penelitian observasional dengan metode deskriptif. Tujuan penelitian ini adalah untuk mengetahui gambaran waktu tunggu pelayanan resep pasien rawat jalan di instalasi farmasi RSI Siti Aisyah Madiun. Populasi penelitian ini adalah resep untuk pasien rawat jalan berjumlah 2.492 resep. Pengambilan sampel untuk resep dengan purposive sampling sebanyak 344 resep.
Hasil penelitian ini menunjukkan bahwa rata-rata waktu tunggu pelayanan resep obat jadi adalah 8,62 menit, waktu tunggu pelayanan resep obat racikan adalah 13,49 menit, sedangkan rata-rata total waktu tunggu pelayanan resep adalah 9,17 menit. Rata-rata waktu tunggu pelayanan resep obat jadi dan obat racikan telah memenuhi standar PERMENKES Nomor. 129/MENKES/SK/II/2008 yaitu waktu tunggu obat jadi  kurang dari 30 menit  dan untuk obat racikan kurang dari 60 menit."
2-TRIK: TUNAS-TUNAS RISET KESEHATAN,HUBUNGAN STATUS GIZI DAN POLA ASUH DENGAN PERKEMBANGAN BALITA 13 TAHUN ,"Masa anak usia 13 tahun merupakan masa keemasan (golden age). Pada masa ini anak mengalami perkembangan yang paling pesat dari segi fisik maupun mental, maka perlu dilakukan pemantauan tumbuh kembang balita secara optimal. Kenyaataannya sebagian balita masih ada yang mengalami penyimpangan dalam perkembangannya. Penelitian ini bertujuan untuk mengetahui pengaruh  status gizi dan pola asuh terhadap perkembangan balita usia 13 tahun di Desa Pitu Kecamatan Pitu Kabupaten Ngawi bulan Maret-Agustus tahun 2012. Penelitian ini penelitian analitik dengan rancangan penelitian cross sectional. Populasi dalam penelitian ini adalah semua orangtua yang mempunyai balita usia 13 tahun di Desa Pitu Kecamatan Pitu Kabupaten Ngawi sejumlah 107. Sampel diambil dengan tehnik Simple Random Sampling sejumlah 85. Variabel independent  adalah status gizi dan pola asuh, variabel dependent adalah perkembangan balita. Analisis menggunakan uji Chi Square dengan taraf signifikansi 5%. Hasil penelitian menunjukkan bahwa balita yang memiliki status gizi baik 65%, status gizi kurang 27%, dan status gizi lebih 8%. Orangtua yang menerapkan pola asuh demokratis 78%, otoriter 6%, permisif 9%, dan penelantar 7%. Balita status gizi baik yang mengalami perkembangan normal 68% dan menyimpang 32%. Balita status gizi baik mengalami perkembangan normal 87% dan menyimpang 13%. Orangtua yang menerapkan pola asuh demokratis perkembangan anaknya normal 74% dan menyimpang 26% . Uji statistik chi square hubungan status gizi terhadap perkembangan balita 13 tahun diketahui nilai probability (p) sebesar 0,000 (p"
2-TRIK: TUNAS-TUNAS RISET KESEHATAN,HUBUNGAN SUMBER AIR MINUM TERHADAP KEJADIAN DIARE PADA KELUARGA ,"Penyakit diare menjadi suatu permasalahan kesehatan yang seringkali terjadi dalam sebuah keluarga dan dapat menyebabkan kesakitan bahkan kematian. Dari berbagai penyebab akibat diare, salah satu yang menjadi faktornya ialah sumber air minum yang dikonsumsi. Tujuan dari penelitian ini yaitu untuk mengetahui apakah ada hubungan antara sumber air minum yang dikonsumsi terhadap kejadian diare pada kelurga di RT 15-22 Desa Payaman. Peneliti mengumpulkan data melalui penelitian kualitatif dengan rancangan studi cross sectional. Jenis penelitian yang digunakan yaitu kualitatif dengan rancangan studi cross sectional. Dari 221 total keluarga yang didata di RT 15-22 desa Payaman, dilakukan pengambilan data dengan dengan melihat sumber air minum yang keluarga tersebut konsumsi. Adapun pilihan konsumsi sumber air minum yang tersedia yaitu air sumur yang direbus, air PDAM yang direbus dan air mineral kemasan.
Kata kunci: 
Sumber Air Mimun, diare, keluarga"
2-TRIK: TUNAS-TUNAS RISET KESEHATAN,HUBUNGAN PENGETAHUAN DAN SIKAP WANITA USIASUBUR DENGAN PENCEGAHAN PREEKLAMPSIA DI DUSUN TANAH GOYANG KEC. HUAMUAL  KAB. SERAM BAGIAN BARAT ,"Preeklampsia merupakan salah satu faktor yang menyebabkan perdarahan post partum dimana wanita dengan preeklampsia menghadapi resiko perdarahan yang meningkat. Prevalensi preeklampsia di Amerika meningkat dari 3,4% di tahun 1980 menjadi 3,8% di tahun 2010. Pada tahun 2014, preeklampsia terjadi sebanyak 28,7% di India. Di Indonesia, data kejadian preeklampsia masih terbatas, terutama pada tingkat nasional. Insidensi preeklampsia di Indonesia yaitu sekitar 3-10%. Penelitian ini bertujuan untuk mengetahui Hubungan Pengetahuan Dan Sikap Wanita Usia Subur Dengan Pencegahan Preeklampsia di Dusun Tanah Goyang, Kecamatan Huamual, Kabupaten Seram Bagian Barat. Penelitian ini menggunakan metode cross sectional. ). Populasi dalam penelitian ini adalah Wanita Usia Subur (WUS) di Dusun Tanah Goyang sebanyak 221 orang. Sampel penelitian menggunakan metode purposive sampling yang berjumlah 55 responden. Instrumen penelitian menggunakan kuesioner.Pengolahan data dengan SPSS, menggunakan ujiChisquare. Hasil dalam penelitian ini di peroleh nilai signifikansi untuk pengetahuan  p=0,385, sikap  p=0,175.Dari hasil ini dapat disimpulkan bahwa  tidak ada hubungan yang signifikan antara pengetahuan, sikap, dengan pencegahan preeklampsia di dusun tanah goyang kecamatan huamual kabupaten seram bagian barat. 
 
Kata Kunci:  Pengetahuan, Sikap, Pencegahan, Preeklampsia, Wanita usia subur"
2-TRIK: TUNAS-TUNAS RISET KESEHATAN,GAMBARAN KUALITAS PELAYANAN INSTALASI FARMASI TERHADAP TINGKAT KEPUASAN PASIEN DI RSUD SELE BE SOLU KOTA SORONG ,"Pelayanan instalasi di RSUD Sele Be Solu Kota Sorong masih kurang karena terkadang harus mengantri lebih lama dan ruangan kurang nyaman, berdasarkan situasi tersebut maka peneliti ingin meneliti tentang kualitas pelayanan instalasi terhadap tingkat kepuasan pasien di RSUD Sele Be Solu Kota Sorong. Jenis penelitian ini adalah penelitian kualitatif dengan menggunakan pendekatan fenomenologi. Hasil penelitian menunjukkan bahwa: 1) hasil informasi yang didapatkan, informan mengatakan ketanggapan rata-rata 10 menit dan telah sesuai dengan standar yaitu "
2-TRIK: TUNAS-TUNAS RISET KESEHATAN,STIGMA DAN DISKRIMINASI ODHA DI KABUPATEN MADIUN ,"PendahuluanPersentase faktor risiko HIV tertinggi adalah hubungan seks berisiko pada heteroseksual (45,6%), penggunaan jarum suntik tidak steril pada penasun (10,6%), dan LSL (10,3%). Salah satu kendala dalam pengendalian penyakit HIV/AIDS adalah stigma dan diskriminasi terhadap  penderita  HIV/AIDS  (ODHA). Timbulnya  stigma  dan  diskriminasi  terhadap ODHA  disebabkan  oleh  faktor  risiko  penyakit  ini  yang terkait dengan perilaku seksual yang menyimpang dan penyalahgunaan narkotika dan obat berbahaya  atau  narkoba. Tujuan penelitian ini adalah untuk mengetahui hubungan stigma dan diskriminasi terhadap kualitas hidup ODHA.
Metode Penelitian ini merupakan penelitian deskriptif dengan populasi ODHA di wilayah Kabupaten madiun yang aktif di kelompok dukungan sebaya Sehati pada bulan Mei 2016 sebanyak 30 orang. Teknik pengambilan sampel menggunakan total sampling. Variabel penelitian ini adalah stigma dan diskriminasi ODHA. Pengumpulan data menggunakan kuesioner. Analisa data menggunakan pendekatan statistic deskriptif yang disajikan dalam tabel distribusi frekuensi. 
Hasil sebagian besar ODHA berjenis kelamin laki-laki  sebanyak 16 orang (53%). Sebagian besar pendidikan responden pendidikan menengah sebanyak 22 orang (73%), sebagian besar responden bekerja sebagai wiraswasta sebanyak 13 orang (43%). Dan sebagian besar responden berstatus perkawinan menikah  sebanyak  17 orang (57%). sebagian besar responden ODHA mengalami terstigma dan diskriminasi sebesar 19 orang (63%). 
Rekomendasi Perlunya dukungan dan perhatian bagi ODHA dari masyarakat khususnya Kelompok Dukungan Sebaya agar dapat memberikan semangat hidup bagi penderita HIV AIDS"
2-TRIK: TUNAS-TUNAS RISET KESEHATAN,KESIAPAN FISIK DEWASA AWAL SEBAGAI CALON IBU PADA MAHASISWA TINGKAT AKHIR PRODI DIII KEBIDANAN DI POLTEKKES KEMENKES JAKARTA III ,"Kisaran usia 20-35 tahun merupakan saat yang tepat bagi wanita mempersiapkan diri secara fisik dan mental menjadi seorang ibu yang sehat sehingga diharapkan mendapatkan bayi yang sehat. Setelah menyelesaikan studi dalam perguruan tinggi, mahasiswa tingkat akhir akan dihadapkan dengan beberapa pilihan seperti pekerjaan, karir dan pernikahan Penelitian ini bertujuan untuk menggambarkan kesiapan fisik dwasa awal sebagai calon ibu pada mahasiswa tingkat akhir prodi DIII Kebidanan di Poltekkes Kemenkes Jakarta III Tahun 2017.  Desain penelitian yang digunakan cross sectional dengan desain deskriftif. 
Hasil penelitian menunjukkan bahwa kesiapan fisik dewasa awal sebagai calon ibu pada mahasiswa tingkat akhir menunjukkan mahasiswi mayoritas siap fisik yaitu sebanyak 39 (65%), dan 21 (35%) yang tidak siap fisik. Didapatkan juga gambaran pada status gizi sebanyak 43 (71,7%) masuk kategori normal, 85% tidak memiliki risiko KEK, pola makan didapatkan sebanyak 35 (58,3%) memiliki pola makan yang baik, adanya tanda dan gejala anemia 31  (51,7%), gangguan siklus menstruasi 34 (56,7%, sebagian besar 61,7% tidak memiliki riwayat penyakit, dan 31 responden (51,7%) memiliki lingkungan fisik yang baik. Rekomendasi  agar mahasiswi meningkatkan aktivitas fisik dan menyeimbangkan asupan zat gizi sesuai anjuran konsep gizi seimbang. 

Kata Kunci: 
Kesiapan fisik, Dewasa awal, Calon ibu, Kehamilan"
2-TRIK: TUNAS-TUNAS RISET KESEHATAN,HUBUNGAN POLA ASUH PERMISIF DENGAN PERKEMBANGAN ANAK DI PAUD SIWIPENI I DESA KARANG KEMIRI MAOS CILACAP ,"Perkembangan anak di rentang usia dini merupakan tahap pertumbuhan dan perkembangan baik secara fisik maupun mental yang biasa diistilahkan dengan golden age atau masa emas sekaligus masa paling penting.  Perkembangan anak dipengaruhi oleh berbagai faktor, diantaranya adalah pola asuh yang diterapkan oleh orang tua. Pola asuh yang diberikan oleh orang tua kepada anak juga sangat menentukan perilaku sosial dan tingkat kecerdasan anak. Penelitian ini bertujuan untuk menganalisis hubungan pola asuh permisif dengan perkembangan anak. Jenis penelitian adalah analitik dengan desain cross sectional. Populasi dalam penelitian ini adalah siswa dan ibunya di PAUD Siwipeni I Desa Karangkemiri Kecamatan Maos Kabupaten Cilacap sejumlah 26 siswa, dengan sampel jenuh. Instrumen yang digunakan berupa Parental Authority Quetionaire (PAQ) untuk menilai pola asuh dan  formulir Kuesioner Pra Skrining Perkembangan (KPSP) sesuai usia untuk mengetahui perkembangan. Analisis data yang digunakan adalah uji Chi Square. Hasil analisis chi square didapatkan nilai p sebesar 0,570. Hal ini menunjukkan bahwa tidak terdapat hubungan antara pola asuh permisif dengan perkembangan anak. Disarankan untuk dilakukan pemeriksaan perkembangan secara rutin sesuai dengan usia anak.  
 
Kata kunci:  Pola asuh, Perkembangan ana"
2-TRIK: TUNAS-TUNAS RISET KESEHATAN,FAKTOR-FAKTOR YANG MEMPENGARUHI PERILAKU MEROKOK PADA REMAJA  DI KARANG TARUNA DESA JALEN KECAMATAN BAONG  KABUPATEN PONOROGO ,"Anak anak muda mulai merokok karena kemauan sendiri, melihat teman temanya, dan diajari atau dipaksa merokok oleh teman-temanya. Merokok pada anak-anak dengan kemauan sendiri disebabkan ingin menunjukan bahwa ia telah dewasa. Umumnya menjadi perokok pasif lantas menjadi perokok aktif (Sitepue, 1997).Mengingat banyaknya dampak yang ditimbulkan dari perilaku merokok, seperti penyakit paru, jantung, impoten, dan masih banyak yang lainnya,  seharusnya konsumsi rokok pada remaja semakin menurun, tetapi tidak begitu pada kenyataannya. Tujuan penelitian ini adalah Untuk mengetahui Faktor-Faktor Yang Mempengaruhi  Perilaku Merokok Pada Remaja Di Karang Taruna Desa Jalen Kecamatan Balong Kabupaten Ponorogo
     Desain Penelitian Deskriptif dengan metode survey cross sectional. Populasi penelitian seluruh remaja karang taruna desa jalen. Teknik pengambilan sampel adalah Purposive Sampling, jumlah sampel sebanyak 35 responden. Variabel independen adalah Faktor-Faktor Yang Mempengaruhi Perilaku Merokok Pada Remaja.
Hasilpenelitianinimenggunakanobservasi dan kuesioner, dimana remaja karang taruna desa jalen memiliki  pengetahuan cukup tentang  perilaku merokok dan memiliki perilaku yang cukup tentang perilaku remaja, dan mengetahui tentang faktor-faktor yang mempengaruhi prilaku remaja merokok.

Kata Kunci : Perilaku Remaja Merokok"
2-TRIK: TUNAS-TUNAS RISET KESEHATAN,ANALISIS BIAYA PENGOBATAN HIPERTENSI PADA PASIEN RAWAT INAP DI RSUD SORONG ,"Hipertensi dapat menimbulkan komplikasi, seperti gagal jantung, gagal ginjal, kerusakan otak, mata dan kerusakan pembuluh darah perifer. Penelitian observasional ini bertujuan untuk mengetahui pola penggunaan obat pada pasien hipertensi, biaya rata-rata pengobatan, kesesuaian biaya riil dengan INA-CBGs dan juga faktor-faktor yang berpengaruh terhadap biaya pengobatan hipertensi. Subyek penelitian adalah pasien rawat inap yang menderita hipertensi tanpa komorbid/hipertensi stage II dan hipertensi dengan komorbid stroke, gagaj jantung, gagal ginjal, dan diabetes melitus. Data dianalisis secara deskriptif meliputi karakteristik pasien dan biaya rata-rata pengobatan. Uji korelasi bivariat untuk mengetahui faktor-faktor yang berpengaruh terhadap biaya pengobatan hipertensi dan uji one sample t-test untuk mengetahui kesesuaian dengan biaya total berdasarkan INA-CBGs. Berdasarkan hasil penelitian maka diperoleh kesimpulan bahwa pengobatan yang paling banyak digunakan adalah amlodipin sebanyak 33,6%. Biaya rata-rata pengobatan pasien jamkesmas Rp. 856.514,- dan pasien umum Rp. 625.412,-. Faktor yang berpengaruh terhadap biaya pengobatan hipertensi adalah LOS dan tingkat keparahan. Rata-rata biaya total pasien hipertensi stage II, hipertensi + stroke, hipertensi + DM adalah Rp. 938.000 dan rata-rata biaya total hipertensi + jantung, hipertensi + gagal ginjal adalah Rp. 990.566. Biaya riil pengobatan hipertensi di RSUD Sorong tahun 2012 lebih rendah dibandingkan tarif yang ditetapkan INA-CBGs.   

Kata kunci: 
Hipertensi, Analisis biaya, INA-CBGs"
2-TRIK: TUNAS-TUNAS RISET KESEHATAN,FAKTOR-FAKTOR PENYEBAB BELUM DIGUNAKANNYA TRACER REKAM MEDIS DI RUMAH SAKIT UMUM MUHAMMADIYAH PONOROGO ,"Tracer merupakan petunjuk keluar atau pengganti rekam medis yang akan keluar dari tempat penyimpanan untuk tujuan apapun. Tidak digunakannya tracerakan menyebabkan rekam medis terselipatautidakpadatempatnyadanhilangsehinggamenyebabkanpenghambatandalampelayananpenyediaanrekammedis. Tujuan penelitian ini adalah untuk mengetahui faktor-faktor penyebab belum digunakannya tracer rekam medis di Rumah Sakit Umum Muhammadiyah Ponorogo.Penelitian ini merupakan penelitian deskriptif kualitatif. Populasi dalam penelitian ini adalah seluruh petugas ruang filling Rumah Sakit Umum Muhammadiyah Ponorogo yang berjumlah 4(empat) orang pada tahun 2017. Teknik pengambilan sampel yang digunakan adalah sampling jenuh.Penyebab utama belum digunakannya tracer rekam medis di Rumah Sakit Umum Muhammadiyah Ponorogo adalah kurangnya jumlah petugas filling, tidak patuhnya setiap petugas terhadap SPO peminjaman dan pengembalian berkas rekam medis dan jumlah tracer yang tidak seimbang dengan jumlah rekam medis yang keluar.
Kata kunci : factor penyebab, tracer, rekam medis"
2-TRIK: TUNAS-TUNAS RISET KESEHATAN,HUBUNGAN PROSES PELAYANAN KESEHATAN TERHADAP KEPUASAN PASIEN ,"Tingkat efisiensi pemakaian tempat tidur (BOR) Rumah Sakit Paru Dungus pada tahun 2014 sebesar 37% dan tahun 2015  sebesar 38,33%, sedangkan untuk standart Nasional BOR yaitu 60%-85%. Tujuan penelitian ini adalah untuk mengetahui Hubungan Perilaku Dokter dengan Perilaku Perawat dalam memberikan Pelayanan Kesehatan terhadap Kepuasan Pasien di Instalasi Rawat Inap Rumah Sakit Paru Dungus Madiun tahun 2016. Desain penelitian ini yaitu analitik kuantitatif dengan pendekatan cross sectional. Pemilihan sampel dilakukan dengan metode Purposive Sampling dengan jumlah sampel 59 responden. Analisis bivariat dengan menggunakan uji Chi-square. Hasil analisis hubungan perilaku dokter terhadap kepuasan pasien di ruangan rawat inap Rumah Sakit Paru Dungus Madiun p-value 0,006. Hal ini menunjukkan bahwa terdapat hubungan antara perilaku Dokter terhadap kepuasan pasien di ruang rawat inap Rumah Sakit Paru Dungus Madiun. Hasil analisis hubungan perilaku Perawat terhadap kepuasan pasien di ruangan rawat inap Rumah Sakit Paru Dungus Madiun dengan hasil p-value 0,006. Hal ini menunjukkan bahwa terdapat hubungan antara perilaku Perawat terhadap kepuasan pasien di ruang rawat inap Rumah Sakit Paru Dungus Madiun. Diperlukan peningkatkan softskill Dokter dan perawat dari segi reliability dan  responsiveness serta perilaku Perawat dari segi assurance dan empaty untuk tercapainya kepuasan pasien dalam menjaga kualitas pelayanan dalam pemberian pelayanan kepada pasien yang dapat sesuai dengan harapan rumah sakit dan pasien khususnya untuk peningkatan mutu rumah sakit."
2-TRIK: TUNAS-TUNAS RISET KESEHATAN,HUBUNGAN PENGETAHUAN DAN SIKAP IBU HAMIL TENTANG HIV/AIDS DENGAN TES HIV/AIDS ,"Tren penderita HIV dari resiko tinggi beralih ke resiko rendah. Seiring beralihnya tren tersebut, sehingga jumlah ibu rumah tangga terinfeksi HIV dari tahun ke tahun semakin meningkat.Hal itu disebabkan karena peningkatan jumlah laki-laki yang melakukan hubungan seksual tidak aman. Infeksi HIV yang terjadi pada ibu hamil dapat mengancam kehidupan ibu serta dapat menularkan virus HIV ke anak yang dikandung dan dilahirkan. Pemeriksaan HIV/AIDS pada kunjungan pertama ibu hamil merupakan upaya deteksi dini untuk mengatasi penularan HIV dari ibu ke anak. Tujuan dari penelitian ini untuk mengetahui hubungan pengetahuan dan sikap ibu hamil tentang HIV/AIDSdengan tes HIV/AIDS. Penelitian ini merupakan penelitian deskriptif korelasi dengan desain cross sectional, dengan total sampling 35 responden ibu hamildi Desa Gebugan Kecamatan Bergas. Variabel bebas pengetahuan dan sikap ibu hamil dan variabel terikat tes HIV/AIDS. Uji yang digunakan adalah Chi-Square antara pengetahuan tentang HIV/AIDS dengan tes HIV/AIDS menunjukkan bahwa  value 0.017 sehingga  < 0.05. Sedangkan hasil uji antara sikap tentang HIV/AIDS dengan tes HIV/AIDS menunjukkan bahwa  value 0.07 sehingga  > 0.05. kesimpulan penelitian ini adalah ada hubungan antara pengetahuan tentang HIV/AIDS dengan tes HIV/AIDS, dan tidak ada hubungan antara sikap tentang HIV/AIDS dengan tes HIV/AIDS. 
 
Kata Kunci: Pengetahuan, Sikap, Tes HIV/AIDS"
2-TRIK: TUNAS-TUNAS RISET KESEHATAN,ANALISIS FAKTOR YANG MEMPENGARUHI PEMBERIAN ASI EKSKLUSIF DI KELURAHAN BANDAR LOR KECAMATAN MOJOROTO KOTA KEDIRI ,"Makanan yang dikonsumsi sejak bayi adalah ASI, sehingga sangat dianjurkan untuk memberikan ASI eksklusif sampai dengan bayi berumur 6 bulan tanpa ada makanan pendamping ataupun pengganti. Penelitian ini bertujuan untuk menganalisis  faktor yang mempengaruhi pemberian ASI eksklusif di Kelurahan Bandar Lor Kecamatan Mojoroto Kota Kediri. Subyek penelitian ini cross sectional ini adalah semua ibu yang mempunyai bayi usia 6-11 bulan di Kelurahan Bandar Lor Kecamatan Mojoroto Kota Kediri. Data dikumpulkan melalui pengisian kuesioner, lalu dianalisis menggunakan uji regresi logistik. hasil penelitian dapat diambil kesimpulan bahwa pemberian ASI eksklusif dipengaruhi oleh umur, pendidikan, pengetahuan, dan pekerjaan ibu.

Kata kunci: 
ASI eksklusif, Umur, Pendidikan, Pengetahuan, Pekerjaan"
